priorities,real_happiness,after_strategy_happiness,strategy_id,num_of_flips
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'לניאדו', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'אסותא-אשדוד', 'הדסה', 'רמבם', 'רבין-בילינסון', 'רבין-השרון', 'יוספטל', 'כרמל', 'שיבא', 'מאיר', 'נצרת']",264.99999859,270.43999825,2,2
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'לניאדו', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'הדסה', 'רמבם', 'אסותא-אשדוד', 'רבין-בילינסון', 'רבין-השרון', 'יוספטל', 'מאיר', 'נצרת', 'כרמל', 'שיבא']",264.99999859,270.3799993,3,2
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'לניאדו', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'הדסה', 'אסותא-אשדוד', 'רמבם', 'רבין-בילינסון', 'רבין-השרון', 'יוספטל', 'מאיר', 'כרמל', 'שיבא', 'נצרת']",264.99999859,279.30000129999996,4,2
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'לניאדו', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'רבין-השרון', 'נצרת', 'הדסה', 'יוספטל', 'רמבם', 'מאיר', 'רבין-בילינסון', 'אסותא-אשדוד', 'כרמל', 'שיבא']",264.99999859,292.44083355000004,6,2
"['לניאדו', 'רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'אסותא-אשדוד', 'הדסה', 'רמבם', 'רבין-בילינסון', 'רבין-השרון', 'יוספטל', 'כרמל', 'שיבא', 'מאיר', 'נצרת']",264.99999859,400.0,8,2
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'לניאדו', 'איכילוב-סוראסקי', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'ברזילי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'אסותא-אשדוד', 'וולפסון', 'כרמל', 'מאיר', 'רמבם', 'רבין-בילינסון', 'הדסה', 'שיבא', 'רבין-השרון', 'יוספטל', 'נצרת']",440.1000007,451.7499993,3,5
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'מעיני-הישועה', 'לניאדו', 'סורוקה', 'וולפסון', 'הלל-יפה', 'יוספטל', 'נצרת', 'אסף-הרופא', 'רבין-השרון', 'איכילוב-סוראסקי', 'המרכזי-בעמק', 'קפלן', 'שערי-צדק', 'אסותא-אשדוד', 'ברזילי', 'הדסה', 'מאיר', 'כרמל', 'רמבם', 'רבין-בילינסון', 'שיבא']",440.1000007,576.0,6,5
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'מאיר', 'סורוקה', 'לניאדו', 'איכילוב-סוראסקי', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'ברזילי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'אסותא-אשדוד', 'וולפסון', 'רמבם', 'רבין-בילינסון', 'כרמל', 'שיבא', 'הדסה', 'רבין-השרון', 'יוספטל', 'נצרת']",440.1000007,448.36508015000004,7,5
"['סורוקה', 'רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'לניאדו', 'איכילוב-סוראסקי', 'הלל-יפה', 'אסף-הרופא', 'מעיני-הישועה', 'ברזילי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'אסותא-אשדוד', 'וולפסון', 'רמבם', 'רבין-בילינסון', 'כרמל', 'שיבא', 'מאיר', 'הדסה', 'רבין-השרון', 'יוספטל', 'נצרת']",440.1000007,441.0,8,5
"['רבקה-זיו', 'בני-ציון', 'נהריה', 'פוריה', 'סורוקה', 'לניאדו', 'איכילוב-סוראסקי', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'ברזילי', 'אסותא-אשדוד', 'המרכזי-בעמק', 'קפלן', 'שערי-צדק', 'כרמל', 'מאיר', 'רמבם', 'רבין-בילינסון', 'וולפסון', 'שיבא', 'הדסה', 'רבין-השרון', 'יוספטל', 'נצרת']",479.69999930000006,493.1999998,3,6
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'מעיני-הישועה', 'לניאדו', 'סורוקה', 'וולפסון', 'יוספטל', 'נצרת', 'הלל-יפה', 'רבין-השרון', 'אסף-הרופא', 'קפלן', 'אסותא-אשדוד', 'איכילוב-סוראסקי', 'המרכזי-בעמק', 'שערי-צדק', 'ברזילי', 'מאיר', 'כרמל', 'הדסה', 'רמבם', 'רבין-בילינסון', 'שיבא']",479.69999930000006,529.0,6,6
"['רבקה-זיו', 'בני-ציון', 'נהריה', 'פוריה', 'כרמל', 'סורוקה', 'לניאדו', 'איכילוב-סוראסקי', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'ברזילי', 'אסותא-אשדוד', 'המרכזי-בעמק', 'קפלן', 'שערי-צדק', 'רמבם', 'רבין-בילינסון', 'שיבא', 'מאיר', 'וולפסון', 'הדסה', 'רבין-השרון', 'יוספטל', 'נצרת']",479.69999930000006,482.38968155,7,6
"['רבקה-זיו', 'בני-ציון', 'פוריה', 'אסותא-אשדוד', 'סורוקה', 'מעיני-הישועה', 'לניאדו', 'רבין-בילינסון', 'איכילוב-סוראסקי', 'אסף-הרופא', 'נהריה', 'ברזילי', 'קפלן', 'המרכזי-בעמק', 'רמבם', 'הלל-יפה', 'כרמל', 'שיבא', 'שערי-צדק', 'מאיר', 'הדסה', 'וולפסון', 'רבין-השרון', 'יוספטל', 'נצרת']",474.32000088,493.27999955999996,0,7
"['רבקה-זיו', 'בני-ציון', 'אסותא-אשדוד', 'פוריה', 'סורוקה', 'לניאדו', 'מעיני-הישועה', 'איכילוב-סוראסקי', 'רבין-בילינסון', 'אסף-הרופא', 'ברזילי', 'נהריה', 'קפלן', 'המרכזי-בעמק', 'הלל-יפה', 'רמבם', 'שערי-צדק', 'כרמל', 'שיבא', 'מאיר', 'וולפסון', 'הדסה', 'רבין-השרון', 'יוספטל', 'נצרת']",474.32000088,509.95583265,1,7
"['רבקה-זיו', 'בני-ציון', 'אסותא-אשדוד', 'פוריה', 'סורוקה', 'לניאדו', 'מעיני-הישועה', 'רבין-בילינסון', 'איכילוב-סוראסקי', 'נהריה', 'אסף-הרופא', 'ברזילי', 'קפלן', 'המרכזי-בעמק', 'רמבם', 'הלל-יפה', 'כרמל', 'שיבא', 'שערי-צדק', 'מאיר', 'הדסה', 'וולפסון', 'רבין-השרון', 'יוספטל', 'נצרת']",474.32000088,494.360001,2,7
"['רבקה-זיו', 'בני-ציון', 'אסותא-אשדוד', 'פוריה', 'סורוקה', 'לניאדו', 'מעיני-הישועה', 'איכילוב-סוראסקי', 'אסף-הרופא', 'רבין-בילינסון', 'ברזילי', 'נהריה', 'קפלן', 'המרכזי-בעמק', 'הלל-יפה', 'כרמל', 'רמבם', 'שערי-צדק', 'מאיר', 'שיבא', 'הדסה', 'וולפסון', 'רבין-השרון', 'יוספטל', 'נצרת']",474.32000088,483.93222245,3,7
"['רבקה-זיו', 'בני-ציון', 'אסותא-אשדוד', 'פוריה', 'סורוקה', 'לניאדו', 'מעיני-הישועה', 'איכילוב-סוראסקי', 'רבין-בילינסון', 'אסף-הרופא', 'נהריה', 'ברזילי', 'קפלן', 'המרכזי-בעמק', 'הלל-יפה', 'רמבם', 'כרמל', 'שערי-צדק', 'שיבא', 'מאיר', 'הדסה', 'וולפסון', 'רבין-השרון', 'יוספטל', 'נצרת']",474.32000088,514.80000072,4,7
"['רבקה-זיו', 'בני-ציון', 'אסותא-אשדוד', 'פוריה', 'סורוקה', 'לניאדו', 'מעיני-הישועה', 'איכילוב-סוראסקי', 'רבין-בילינסון', 'ברזילי', 'אסף-הרופא', 'נהריה', 'המרכזי-בעמק', 'קפלן', 'רמבם', 'הלל-יפה', 'כרמל', 'שיבא', 'שערי-צדק', 'מאיר', 'הדסה', 'וולפסון', 'רבין-השרון', 'יוספטל', 'נצרת']",474.32000088,504.64975572000003,5,7
"['רבקה-זיו', 'בני-ציון', 'אסותא-אשדוד', 'פוריה', 'כרמל', 'סורוקה', 'לניאדו', 'מעיני-הישועה', 'רבין-בילינסון', 'איכילוב-סוראסקי', 'אסף-הרופא', 'ברזילי', 'נהריה', 'קפלן', 'המרכזי-בעמק', 'רמבם', 'הלל-יפה', 'שיבא', 'שערי-צדק', 'מאיר', 'הדסה', 'וולפסון', 'רבין-השרון', 'יוספטל', 'נצרת']",474.32000088,508.51317024,7,7
"['רבקה-זיו', 'בני-ציון', 'אסותא-אשדוד', 'פוריה', 'סורוקה', 'לניאדו', 'רבין-בילינסון', 'מעיני-הישועה', 'איכילוב-סוראסקי', 'אסף-הרופא', 'ברזילי', 'נהריה', 'קפלן', 'רמבם', 'המרכזי-בעמק', 'כרמל', 'שיבא', 'הלל-יפה', 'שערי-צדק', 'הדסה', 'מאיר', 'וולפסון', 'רבין-השרון', 'יוספטל', 'נצרת']",474.32000088,504.88911540000004,9,7
