priorities,real_happiness,after_strategy_happiness,strategy_id,num_of_flips
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'לניאדו', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'רבין-השרון', 'הדסה', 'רמבם', 'יוספטל', 'רבין-בילינסון', 'אסותא-אשדוד', 'נצרת', 'כרמל', 'שיבא', 'מאיר']",286.78000215,289.93659513,1,2
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'לניאדו', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'רבין-השרון', 'הדסה', 'רמבם', 'רבין-בילינסון', 'יוספטל', 'מאיר', 'אסותא-אשדוד', 'נצרת', 'כרמל', 'שיבא']",286.78000215,307.47000106999997,3,2
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'לניאדו', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'רבין-השרון', 'הדסה', 'רמבם', 'ברזילי', 'רבין-בילינסון', 'יוספטל', 'אסותא-אשדוד', 'כרמל', 'שיבא', 'נצרת', 'מאיר']",286.78000215,287.66000255999995,5,2
"['לניאדו', 'רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'רבין-השרון', 'הדסה', 'רמבם', 'רבין-בילינסון', 'אסותא-אשדוד', 'יוספטל', 'כרמל', 'שיבא', 'מאיר', 'נצרת']",286.78000215,400.0,8,2
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'לניאדו', 'מעיני-הישועה', 'וולפסון', 'הלל-יפה', 'אסף-הרופא', 'איכילוב-סוראסקי', 'יוספטל', 'שערי-צדק', 'המרכזי-בעמק', 'נצרת', 'קפלן', 'רבין-השרון', 'ברזילי', 'הדסה', 'רמבם', 'מאיר', 'אסותא-אשדוד', 'רבין-בילינסון', 'כרמל', 'שיבא']",415.66000039999994,576.0,6,3
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'רבין-השרון', 'מאיר', 'לניאדו', 'הלל-יפה', 'מעיני-הישועה', 'רמבם', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'סורוקה', 'ברזילי', 'רבין-בילינסון', 'אסותא-אשדוד', 'הדסה', 'כרמל', 'שיבא', 'אסף-הרופא', 'וולפסון', 'יוספטל', 'נצרת']",403.85,412.48,0,4
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'רבין-השרון', 'לניאדו', 'מאיר', 'הלל-יפה', 'מעיני-הישועה', 'איכילוב-סוראסקי', 'רמבם', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'סורוקה', 'אסותא-אשדוד', 'רבין-בילינסון', 'הדסה', 'אסף-הרופא', 'כרמל', 'שיבא', 'וולפסון', 'יוספטל', 'נצרת']",403.85,423.1019936,1,4
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'רבין-השרון', 'מאיר', 'לניאדו', 'הלל-יפה', 'מעיני-הישועה', 'רמבם', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'סורוקה', 'רבין-בילינסון', 'אסותא-אשדוד', 'הדסה', 'כרמל', 'שיבא', 'אסף-הרופא', 'וולפסון', 'יוספטל', 'נצרת']",403.85,426.20000000000005,2,4
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'רבין-השרון', 'מאיר', 'לניאדו', 'הלל-יפה', 'מעיני-הישועה', 'רמבם', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'סורוקה', 'אסותא-אשדוד', 'הדסה', 'רבין-בילינסון', 'אסף-הרופא', 'וולפסון', 'כרמל', 'שיבא', 'יוספטל', 'נצרת']",403.85,408.58000000000004,3,4
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'רבין-השרון', 'מאיר', 'לניאדו', 'הלל-יפה', 'מעיני-הישועה', 'רמבם', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'סורוקה', 'אסותא-אשדוד', 'רבין-בילינסון', 'הדסה', 'אסף-הרופא', 'כרמל', 'שיבא', 'וולפסון', 'יוספטל', 'נצרת']",403.85,425.85,4,4
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'רבין-השרון', 'פוריה', 'מאיר', 'לניאדו', 'הלל-יפה', 'מעיני-הישועה', 'רמבם', 'איכילוב-סוראסקי', 'שערי-צדק', 'קפלן', 'ברזילי', 'המרכזי-בעמק', 'סורוקה', 'אסותא-אשדוד', 'הדסה', 'רבין-בילינסון', 'כרמל', 'שיבא', 'אסף-הרופא', 'וולפסון', 'יוספטל', 'נצרת']",403.85,432.14,5,4
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'לניאדו', 'מעיני-הישועה', 'וולפסון', 'הלל-יפה', 'יוספטל', 'אסף-הרופא', 'נצרת', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'רבין-השרון', 'קפלן', 'ברזילי', 'אסותא-אשדוד', 'הדסה', 'רמבם', 'מאיר', 'כרמל', 'רבין-בילינסון', 'שיבא']",403.85,576.0,6,4
"['רבין-השרון', 'רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'מאיר', 'לניאדו', 'הלל-יפה', 'מעיני-הישועה', 'רמבם', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'רבין-בילינסון', 'סורוקה', 'אסותא-אשדוד', 'הדסה', 'כרמל', 'שיבא', 'אסף-הרופא', 'וולפסון', 'יוספטל', 'נצרת']",403.85,441.0,8,4
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'מאיר', 'רבין-השרון', 'לניאדו', 'הלל-יפה', 'רמבם', 'מעיני-הישועה', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'רבין-בילינסון', 'סורוקה', 'אסותא-אשדוד', 'כרמל', 'שיבא', 'הדסה', 'אסף-הרופא', 'וולפסון', 'יוספטל', 'נצרת']",403.85,420.259232,9,4
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'מאיר', 'שערי-צדק', 'לניאדו', 'הלל-יפה', 'מעיני-הישועה', 'איכילוב-סוראסקי', 'סורוקה', 'רבין-השרון', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'רבין-בילינסון', 'רמבם', 'אסותא-אשדוד', 'כרמל', 'נצרת', 'הדסה', 'אסף-הרופא', 'וולפסון', 'יוספטל', 'שיבא']",448.90000016,457.18999968,0,5
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'מאיר', 'שערי-צדק', 'לניאדו', 'הלל-יפה', 'איכילוב-סוראסקי', 'מעיני-הישועה', 'סורוקה', 'רבין-השרון', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'אסותא-אשדוד', 'רבין-בילינסון', 'רמבם', 'נצרת', 'כרמל', 'הדסה', 'אסף-הרופא', 'וולפסון', 'יוספטל', 'שיבא']",448.90000016,461.38,1,5
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'מאיר', 'שערי-צדק', 'לניאדו', 'הלל-יפה', 'איכילוב-סוראסקי', 'מעיני-הישועה', 'סורוקה', 'רבין-השרון', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'רבין-בילינסון', 'רמבם', 'אסותא-אשדוד', 'כרמל', 'נצרת', 'הדסה', 'אסף-הרופא', 'וולפסון', 'יוספטל', 'שיבא']",448.90000016,454.64999936000004,2,5
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'מאיר', 'שערי-צדק', 'לניאדו', 'הלל-יפה', 'איכילוב-סוראסקי', 'מעיני-הישועה', 'סורוקה', 'רבין-השרון', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'רמבם', 'אסותא-אשדוד', 'רבין-בילינסון', 'נצרת', 'הדסה', 'כרמל', 'אסף-הרופא', 'וולפסון', 'יוספטל', 'שיבא']",448.90000016,465.14999919999997,3,5
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'מעיני-הישועה', 'לניאדו', 'סורוקה', 'וולפסון', 'יוספטל', 'הלל-יפה', 'נצרת', 'אסף-הרופא', 'רבין-השרון', 'איכילוב-סוראסקי', 'המרכזי-בעמק', 'שערי-צדק', 'קפלן', 'ברזילי', 'אסותא-אשדוד', 'מאיר', 'הדסה', 'רמבם', 'כרמל', 'רבין-בילינסון', 'שיבא']",448.90000016,576.0,6,5
"['יוספטל', 'בני-ציון', 'וולפסון', 'שיבא', 'כרמל', 'שערי-צדק', 'ברזילי', 'מעיני-הישועה', 'הלל-יפה', 'איכילוב-סוראסקי', 'פוריה', 'רבקה-זיו', 'רמבם', 'רבין-השרון', 'המרכזי-בעמק', 'לניאדו', 'הדסה', 'קפלן', 'מאיר', 'סורוקה', 'אסותא-אשדוד', 'נצרת', 'נהריה', 'אסף-הרופא', 'רבין-בילינסון']",553.5699999999999,559.16000543,2,9
"['יוספטל', 'בני-ציון', 'וולפסון', 'כרמל', 'שערי-צדק', 'שיבא', 'ברזילי', 'הלל-יפה', 'איכילוב-סוראסקי', 'מעיני-הישועה', 'פוריה', 'רבין-השרון', 'רבקה-זיו', 'רמבם', 'המרכזי-בעמק', 'לניאדו', 'הדסה', 'קפלן', 'מאיר', 'סורוקה', 'אסותא-אשדוד', 'נצרת', 'אסף-הרופא', 'רבין-בילינסון', 'נהריה']",553.5699999999999,553.9,3,9
