priorities,real_happiness,after_strategy_happiness,strategy_id,num_of_flips
"['רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'לניאדו', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'איכילוב-סוראסקי', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'רבין-השרון', 'יוספטל', 'נצרת', 'הדסה', 'רמבם', 'מאיר', 'אסותא-אשדוד', 'רבין-בילינסון', 'כרמל', 'שיבא']",272.32000224,304.87539303,6,2
"['לניאדו', 'רבקה-זיו', 'נהריה', 'בני-ציון', 'פוריה', 'סורוקה', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'רבין-השרון', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'איכילוב-סוראסקי', 'הדסה', 'רמבם', 'רבין-בילינסון', 'אסותא-אשדוד', 'יוספטל', 'כרמל', 'שיבא', 'מאיר', 'נצרת']",272.32000224,400.0,8,2
"['רבקה-זיו', 'בני-ציון', 'רבין-בילינסון', 'פוריה', 'סורוקה', 'לניאדו', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'רבין-השרון', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'איכילוב-סוראסקי', 'הדסה', 'נהריה', 'אסותא-אשדוד', 'יוספטל', 'רמבם', 'כרמל', 'שיבא', 'מאיר', 'נצרת']",576.0,577.219897545,1,3
"['רבקה-זיו', 'בני-ציון', 'פוריה', 'רבין-בילינסון', 'סורוקה', 'לניאדו', 'וולפסון', 'הלל-יפה', 'מעיני-הישועה', 'אסף-הרופא', 'רבין-השרון', 'שערי-צדק', 'המרכזי-בעמק', 'קפלן', 'ברזילי', 'איכילוב-סוראסקי', 'הדסה', 'נהריה', 'אסותא-אשדוד', 'רמבם', 'מאיר', 'יוספטל', 'כרמל', 'שיבא', 'נצרת']",576.0,581.8348224900001,3,3
"['הלל-יפה', 'רבקה-זיו', 'בני-ציון', 'פוריה', 'נהריה', 'מאיר', 'וולפסון', 'רמבם', 'מעיני-הישועה', 'אסף-הרופא', 'רבין-השרון', 'שערי-צדק', 'המרכזי-בעמק', 'ברזילי', 'הדסה', 'איכילוב-סוראסקי', 'נצרת', 'כרמל', 'רבין-בילינסון', 'סורוקה', 'שיבא', 'לניאדו', 'אסותא-אשדוד', 'יוספטל', 'קפלן']",548.38000072,625.0,1,5
"['הלל-יפה', 'רבקה-זיו', 'בני-ציון', 'פוריה', 'מאיר', 'נהריה', 'וולפסון', 'מעיני-הישועה', 'רמבם', 'אסף-הרופא', 'רבין-השרון', 'שערי-צדק', 'המרכזי-בעמק', 'הדסה', 'ברזילי', 'איכילוב-סוראסקי', 'נצרת', 'כרמל', 'סורוקה', 'רבין-בילינסון', 'לניאדו', 'שיבא', 'אסותא-אשדוד', 'יוספטל', 'קפלן']",548.38000072,625.0,3,5
"['רבקה-זיו', 'הלל-יפה', 'בני-ציון', 'פוריה', 'נהריה', 'מאיר', 'וולפסון', 'רמבם', 'מעיני-הישועה', 'אסף-הרופא', 'רבין-השרון', 'שערי-צדק', 'המרכזי-בעמק', 'הדסה', 'ברזילי', 'איכילוב-סוראסקי', 'נצרת', 'כרמל', 'רבין-בילינסון', 'סורוקה', 'שיבא', 'לניאדו', 'אסותא-אשדוד', 'יוספטל', 'קפלן']",548.38000072,553.7514292,4,5
"['הלל-יפה', 'רבקה-זיו', 'בני-ציון', 'מאיר', 'פוריה', 'רמבם', 'נהריה', 'וולפסון', 'מעיני-הישועה', 'אסף-הרופא', 'רבין-השרון', 'שערי-צדק', 'הדסה', 'המרכזי-בעמק', 'ברזילי', 'איכילוב-סוראסקי', 'רבין-בילינסון', 'נצרת', 'שיבא', 'כרמל', 'סורוקה', 'לניאדו', 'אסותא-אשדוד', 'יוספטל', 'קפלן']",548.38000072,565.3711991199999,9,5
"['רבין-השרון', 'רבקה-זיו', 'מאיר', 'אסף-הרופא', 'לניאדו', 'יוספטל', 'בני-ציון', 'הלל-יפה', 'פוריה', 'נצרת', 'וולפסון', 'מעיני-הישועה', 'שערי-צדק', 'המרכזי-בעמק', 'ברזילי', 'כרמל', 'איכילוב-סוראסקי', 'שיבא', 'סורוקה', 'נהריה', 'רבין-בילינסון', 'הדסה', 'רמבם', 'אסותא-אשדוד', 'קפלן']",550.18999984,557.60879056,1,8
"['רבין-השרון', 'מאיר', 'רבקה-זיו', 'אסף-הרופא', 'לניאדו', 'יוספטל', 'בני-ציון', 'הלל-יפה', 'פוריה', 'נצרת', 'וולפסון', 'מעיני-הישועה', 'שערי-צדק', 'המרכזי-בעמק', 'ברזילי', 'כרמל', 'איכילוב-סוראסקי', 'סורוקה', 'שיבא', 'הדסה', 'נהריה', 'רבין-בילינסון', 'אסותא-אשדוד', 'רמבם', 'קפלן']",550.18999984,565.33999963,3,8
"['רבין-השרון', 'מאיר', 'רבקה-זיו', 'אסף-הרופא', 'לניאדו', 'יוספטל', 'בני-ציון', 'הלל-יפה', 'פוריה', 'נצרת', 'וולפסון', 'שערי-צדק', 'מעיני-הישועה', 'ברזילי', 'כרמל', 'המרכזי-בעמק', 'שיבא', 'איכילוב-סוראסקי', 'סורוקה', 'רבין-בילינסון', 'הדסה', 'רמבם', 'נהריה', 'קפלן', 'אסותא-אשדוד']",550.18999984,557.28000008,5,8
"['רבין-השרון', 'מאיר', 'אסף-הרופא', 'רבקה-זיו', 'לניאדו', 'יוספטל', 'הלל-יפה', 'בני-ציון', 'נצרת', 'פוריה', 'וולפסון', 'שערי-צדק', 'מעיני-הישועה', 'המרכזי-בעמק', 'ברזילי', 'כרמל', 'שיבא', 'איכילוב-סוראסקי', 'סורוקה', 'רבין-בילינסון', 'הדסה', 'רמבם', 'אסותא-אשדוד', 'נהריה', 'קפלן']",550.18999984,559.2293754699999,8,8
"['מאיר', 'רבין-השרון', 'רבקה-זיו', 'אסף-הרופא', 'לניאדו', 'יוספטל', 'בני-ציון', 'הלל-יפה', 'פוריה', 'נצרת', 'וולפסון', 'מעיני-הישועה', 'שערי-צדק', 'המרכזי-בעמק', 'ברזילי', 'שיבא', 'כרמל', 'איכילוב-סוראסקי', 'רבין-בילינסון', 'הדסה', 'רמבם', 'סורוקה', 'נהריה', 'אסותא-אשדוד', 'קפלן']",550.18999984,576.0,9,8
"['מאיר', 'רבקה-זיו', 'הדסה', 'ברזילי', 'לניאדו', 'יוספטל', 'בני-ציון', 'הלל-יפה', 'פוריה', 'נצרת', 'וולפסון', 'אסותא-אשדוד', 'שערי-צדק', 'אסף-הרופא', 'המרכזי-בעמק', 'כרמל', 'שיבא', 'איכילוב-סוראסקי', 'רמבם', 'מעיני-הישועה', 'רבין-השרון', 'נהריה', 'סורוקה', 'קפלן', 'רבין-בילינסון']",617.65,618.14,4,9
